9.687217770692060220e-03
6.818428987641255747e-03
6.539043929698266748e-03
5.326510026814080048e-03
7.041305247964146918e-03
6.152461844631631691e-03
6.142153353360619433e-03
5.695775789754251722e-03
6.755274589156995239e-03
6.342923577613703706e-03
6.278659440456793236e-03
6.220564116859293551e-03
5.503499817340806385e-03
4.169748073288741426e-03
3.666086823379810337e-03
3.314722824459027072e-03
2.345143383329964613e-03
1.696749930933236531e-03
5.803729361505168124e-04
3.550939780338020681e-04
8.048971212122274315e-05
0.000000000000000000e+00
1.628453872843097145e-04
8.857134183314397963e-04
1.320969690817532698e-03
1.580586573689748194e-03
2.442103043364102829e-03
4.774448851096846358e-03
5.477046971010444965e-03
7.044889633480473298e-03
8.752404621483387409e-03
9.619098438831068243e-03
1.206546117941882310e-02
1.341821563260903703e-02
1.650468091107700278e-02
1.806773585674762567e-02
2.064328445928766478e-02
2.180769133686997693e-02
2.380136061134757036e-02
2.576386893168475592e-02
2.752489916831377809e-02
2.928419200243788378e-02
2.943274131175343047e-02
2.990105311052310838e-02
2.973314611398040694e-02
