1.428643998168708032e-02
1.112891715643450456e-02
1.237467445303587314e-02
1.075824088547960855e-02
9.705342023986910163e-03
8.099716763455135776e-03
1.005616132607024642e-02
1.368543797757916340e-02
8.642145538563758209e-03
8.219977411171284359e-03
8.823129204908278581e-03
1.078526053015593789e-02
9.335397133680898435e-03
8.980106631017607810e-03
8.387941474615622298e-03
7.386404053275125690e-03
5.502909718340258209e-03
5.399695595643707463e-03
3.152025167916387097e-03
4.445246340158822036e-03
2.596224331051012399e-03
1.441618661753333750e-03
1.602080976630936146e-03
3.888312092183494016e-03
3.241991084829957352e-03
4.456598678896423436e-03
5.963538558666591285e-03
3.485592362671418101e-03
7.910630521791972569e-03
0.000000000000000000e+00
1.236486688655228684e-02
1.284528948463048437e-02
1.551177936130443413e-02
1.650125394748000809e-02
1.809899559369417335e-02
2.029095923979993069e-02
2.269597963858258419e-02
2.437053810427237954e-02
2.532439572966420013e-02
2.875064549521590129e-02
2.965671094019247181e-02
2.937620543581134433e-02
2.946218265588464169e-02
3.449307376240540179e-02
2.899193120182038189e-02
